threshold,far,frr
0.4699481725692749,0.0010588235294117646,0.10220588235294115
0.46830061078071594,0.0010588235294117646,0.1012254901960784
0.4647882878780365,0.0010784313725490195,0.1012254901960784
0.4639606475830078,0.0010784313725490195,0.10098039215686272
0.4637358784675598,0.0010833333333333333,0.10098039215686272
0.46351227164268494,0.0010833333333333333,0.10073529411764703
0.46253761649131775,0.001088235294117647,0.10073529411764703
0.46205925941467285,0.001088235294117647,0.10049019607843135
0.4606677293777466,0.0010931372549019608,0.10049019607843135
0.458756685256958,0.0010931372549019608,0.09950980392156861
0.4587198495864868,0.0010980392156862745,0.09950980392156861
0.4583422839641571,0.0010980392156862745,0.09926470588235292
0.45781832933425903,0.001107843137254902,0.09926470588235292
0.45519572496414185,0.001107843137254902,0.09828431372549018
0.4548841416835785,0.0011127450980392157,0.09828431372549018
0.4526059031486511,0.0011127450980392157,0.09754901960784312
0.45252007246017456,0.0011176470588235294,0.09754901960784312
0.4512704610824585,0.0011176470588235294,0.09730392156862744
0.450432687997818,0.0011274509803921569,0.09730392156862744
0.448451966047287,0.0011274509803921569,0.09705882352941175
0.44714683294296265,0.0011323529411764706,0.09705882352941175
0.4462071657180786,0.0011323529411764706,0.09656862745098038
0.4458580017089844,0.0011372549019607844,0.09656862745098038
0.4453123211860657,0.0011372549019607844,0.0963235294117647
0.4448208212852478,0.001142156862745098,0.0963235294117647
0.4448133111000061,0.001142156862745098,0.09607843137254901
0.44404929876327515,0.0011470588235294118,0.09607843137254901
0.4427165985107422,0.0011470588235294118,0.09534313725490196
0.44246041774749756,0.0011519607843137256,0.09534313725490196
0.44236695766448975,0.0011519607843137256,0.09485294117647058
0.44125354290008545,0.0011568627450980393,0.09485294117647058
0.4407622218132019,0.0011568627450980393,0.0946078431372549
0.43938979506492615,0.0011715686274509805,0.0946078431372549
0.4380579888820648,0.0011715686274509805,0.09436274509803921
0.4379703998565674,0.001176470588235294,0.09436274509803921
0.4360852837562561,0.001176470588235294,0.09338235294117647
0.4359455108642578,0.0011813725490196077,0.09338235294117647
0.4351235628128052,0.0011813725490196077,0.09264705882352942
0.43274641036987305,0.0012058823529411764,0.09264705882352942
0.4323313534259796,0.0012058823529411764,0.09240196078431373
0.4267616271972656,0.0012205882352941176,0.09240196078431373
